account_id,account_owner,amount,authorized_date,authorized_datetime,category,category_id,check_number,counterparties,date,datetime,iso_currency_code,logo_url,merchant_entity_id,merchant_name,name,payment_channel,pending,pending_transaction_id,personal_finance_category_icon_url,transaction_code,transaction_id,transaction_type,unofficial_currency_code,website,item_id,institution_id,location.address,location.city,location.region,location.postal_code,location.country,location.lat,location.lon,location.store_number,payment_meta.reference_number,payment_meta.ppd_id,payment_meta.payee,payment_meta.by_order_of,payment_meta.payer,payment_meta.payment_method,payment_meta.payment_processor,payment_meta.reason,personal_finance_category.confidence_level,personal_finance_category.detailed,personal_finance_category.primary
geAL58xEZ4Ck57eZ5qmXhG3dP9eMQWCEdpgNv,,64.0,2024-12-08,,,,,"[{'name': 'IKEA', 'type': 'merchant', 'website': 'ikea.com', 'logo_url': 'https://plaid-merchant-logos.plaid.com/ikea_514.png', 'confidence_level': 'VERY_HIGH', 'entity_id': '8rXDZKKrAZ0Ndo1Rg6mOWZB68B8Xo06ZLBWn7', 'phone_number': None}]",2024-12-08,,GBP,https://plaid-merchant-logos.plaid.com/ikea_514.png,8rXDZKKrAZ0Ndo1Rg6mOWZB68B8Xo06ZLBWn7,IKEA,IKEA,in store,False,,https://plaid-category-icons.plaid.com/PFC_HOME_IMPROVEMENT.png,,MewB5AQyGpCBAQ5mAJKeIy4blDdG8BtLpDPG6,place,,ikea.com,mpLBkqjmZQhDRJq8RL7PhGlB7WVNm9cL9b4RQ,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,HOME_IMPROVEMENT_FURNITURE,HOME_IMPROVEMENT
geAL58xEZ4Ck57eZ5qmXhG3dP9eMQWCEdpgNv,,58.0,2024-12-08,,,,,"[{'name': 'MotorSport Vision', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-08,,GBP,,,MotorSport Vision,MotorSport Vision,in store,False,,https://plaid-category-icons.plaid.com/PFC_PERSONAL_CARE.png,,geAL58xEZ4Ck57eZ5qmXhG3jxEN7RDFERlndb,place,,,mpLBkqjmZQhDRJq8RL7PhGlB7WVNm9cL9b4RQ,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,PERSONAL_CARE
geAL58xEZ4Ck57eZ5qmXhG3dP9eMQWCEdpgNv,,57.0,2024-12-08,,,,,"[{'name': 'Wilko', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-08,,GBP,,,Wilko,Wilko,in store,False,,https://plaid-category-icons.plaid.com/PFC_HOME_IMPROVEMENT.png,,Q1Va5KLrgEhDLR53LQkwh3NEMb8mDLUw6k7AL,place,,,mpLBkqjmZQhDRJq8RL7PhGlB7WVNm9cL9b4RQ,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,HOME_IMPROVEMENT_HARDWARE,HOME_IMPROVEMENT
geAL58xEZ4Ck57eZ5qmXhG3dP9eMQWCEdpgNv,,26.0,2024-12-07,,,,,"[{'name': 'Tradingview', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-07,,GBP,,,Tradingview,Tradingview,online,False,,https://plaid-category-icons.plaid.com/PFC_TRANSFER_OUT.png,,yx3ZejE4zGhXNejdN65lIVJvwQear8f4nrXMk,place,,,mpLBkqjmZQhDRJq8RL7PhGlB7WVNm9cL9b4RQ,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,TRANSFER_OUT_INVESTMENT_AND_RETIREMENT_FUNDS,TRANSFER_OUT
geAL58xEZ4Ck57eZ5qmXhG3dP9eMQWCEdpgNv,,40.0,2024-12-06,,,,,"[{'name': 'Cartridge Discount', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-06,,GBP,,,Cartridge Discount,Cartridge Discount,in store,False,,https://plaid-category-icons.plaid.com/PFC_GENERAL_MERCHANDISE.png,,eja85oBgQdhqBZj4B3XwIrlNgjpMqeurBM5e3,place,,,mpLBkqjmZQhDRJq8RL7PhGlB7WVNm9cL9b4RQ,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,GENERAL_MERCHANDISE_ELECTRONICS,GENERAL_MERCHANDISE
geAL58xEZ4Ck57eZ5qmXhG3dP9eMQWCEdpgNv,,22.0,2024-12-06,,,,,"[{'name': 'Lloyds Pharmacy', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-06,,GBP,,,Lloyds Pharmacy,Lloyds Pharmacy,in store,False,,https://plaid-category-icons.plaid.com/PFC_MEDICAL.png,,8Lw8k3bNVlHeK1dqKVExsb8ZLlPVwQFWpxLen,place,,,mpLBkqjmZQhDRJq8RL7PhGlB7WVNm9cL9b4RQ,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,MEDICAL_PHARMACIES_AND_SUPPLEMENTS,MEDICAL
geAL58xEZ4Ck57eZ5qmXhG3dP9eMQWCEdpgNv,,42.0,2024-12-05,,,,,"[{'name': 'J D Sports', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-05,,GBP,,,J D Sports,J D Sports,in store,False,,https://plaid-category-icons.plaid.com/PFC_GENERAL_MERCHANDISE.png,,1jyD1Ggz3bh8REq9RgVbIA6lJ1kZgqhpXQeEd,place,,,mpLBkqjmZQhDRJq8RL7PhGlB7WVNm9cL9b4RQ,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,12.99,2024-12-31,,,,,"[{'name': 'Amazon Prime Video', 'type': 'merchant', 'website': 'primevideo.com', 'logo_url': 'https://plaid-merchant-logos.plaid.com/amazon_prime_video_47.png', 'confidence_level': 'VERY_HIGH', 'entity_id': 'O4L6j76bqmBv8vN2W2mdnmVYd7R30gDyvRdBy', 'phone_number': None}]",2024-12-31,,GBP,https://plaid-merchant-logos.plaid.com/amazon_prime_video_47.png,O4L6j76bqmBv8vN2W2mdnmVYd7R30gDyvRdBy,Amazon Prime Video,Amazon Prime,online,False,,https://plaid-category-icons.plaid.com/PFC_ENTERTAINMENT.png,,5Bm4BwGvRXfEpDMQJPLBHAjz4Re6nBs5BX8Qy,place,,primevideo.com,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,Seattle,WA,,,,,,,,,,,,,,UNKNOWN,ENTERTAINMENT_TV_AND_MOVIES,ENTERTAINMENT
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,-3000.0,2024-12-31,,,,,[],2024-12-31,,GBP,,,,Direct Deposit,other,False,,https://plaid-category-icons.plaid.com/PFC_INCOME.png,,9aEdavNqDofaJb5WRolxHpavElDJrkt4Pogor,special,,,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,INCOME_WAGES,INCOME
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,16.0,2024-12-31,,,,,[],2024-12-31,,GBP,,,,FOREIGN CURRENCY CONVERSION FEE,other,False,,https://plaid-category-icons.plaid.com/PFC_BANK_FEES.png,,QdDXdegE6RC58REdgAWBH3N6Xlw1qjUwyPDDG,special,,,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,BANK_FEES_FOREIGN_TRANSACTION_FEES,BANK_FEES
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,61.0,2024-12-31,,,,,"[{'name': 'Primark', 'type': 'merchant', 'website': 'primark.com', 'logo_url': 'https://plaid-merchant-logos.plaid.com/primark_1616.png', 'confidence_level': 'VERY_HIGH', 'entity_id': 'OD9LOJ7XKWY2bWYaEyVqao4Rov1ma8wovzjQW', 'phone_number': None}]",2024-12-31,,GBP,https://plaid-merchant-logos.plaid.com/primark_1616.png,OD9LOJ7XKWY2bWYaEyVqao4Rov1ma8wovzjQW,Primark,PRIMARK,in store,False,,https://plaid-category-icons.plaid.com/PFC_GENERAL_MERCHANDISE.png,,dk6DklaxBRtWjZ58Exr4IGBzNXZW8PuJgyRyr,place,,primark.com,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,98.0,2024-12-31,,,,,[],2024-12-31,,GBP,,,,RENT,in store,False,,https://plaid-category-icons.plaid.com/PFC_RENT_AND_UTILITIES.png,,PxDQxyX86LC5vWdJeMg6HvXL4aJ1APco3LALp,special,,,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,RENT_AND_UTILITIES_RENT,RENT_AND_UTILITIES
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,-1200.0,2024-12-31,,,,,"[{'name': 'Uber', 'type': 'merchant', 'website': 'uber.com', 'logo_url': 'https://plaid-merchant-logos.plaid.com/uber_1060.png', 'confidence_level': 'VERY_HIGH', 'entity_id': 'eyg8o776k0QmNgVpAmaQj4WgzW9Qzo6O51gdd', 'phone_number': None}]",2024-12-31,,GBP,https://plaid-merchant-logos.plaid.com/uber_1060.png,eyg8o776k0QmNgVpAmaQj4WgzW9Qzo6O51gdd,Uber,UBER INCOME - PAYROLL,other,False,,https://plaid-category-icons.plaid.com/PFC_INCOME.png,,RaDQaeXW6lf5qj4L8AJnH4PAoJz9K7fadNANl,special,,uber.com,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,INCOME_WAGES,INCOME
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,19.0,2024-12-31,,,,,"[{'name': 'Walmart', 'type': 'merchant', 'website': 'walmart.com', 'logo_url': 'https://plaid-merchant-logos.plaid.com/walmart_1100.png', 'confidence_level': 'VERY_HIGH', 'entity_id': 'O5W5j4dN9OR3E6ypQmjdkWZZRoXEzVMz2ByWM', 'phone_number': None}]",2024-12-31,,GBP,https://plaid-merchant-logos.plaid.com/walmart_1100.png,O5W5j4dN9OR3E6ypQmjdkWZZRoXEzVMz2ByWM,Walmart,Walmart,in store,False,,https://plaid-category-icons.plaid.com/PFC_GENERAL_MERCHANDISE.png,,xGngGdwAy6FPw8MjxLebTnZG8APL9Di6lMeMg,special,,walmart.com,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,GENERAL_MERCHANDISE_SUPERSTORES,GENERAL_MERCHANDISE
1qE4qe3b5AfqwEMdlXD5hA6b64jMP1CZXJXbp,,500.0,,,,,,"[{'name': 'Burberry', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-30,,GBP,,,Burberry,Burberry,in store,False,,https://plaid-category-icons.plaid.com/PFC_GENERAL_MERCHANDISE.png,,8dEDdxVlAoCdA1kRZGX7ub8po43bWlcWd7J3e,place,,,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,1073.0,2024-12-30,,,,,"[{'name': 'Kensington Mortgage Company', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-30,,GBP,,,Kensington Mortgage Company,Kensington Mortgage Company,online,False,,https://plaid-category-icons.plaid.com/PFC_LOAN_PAYMENTS.png,,yXnMXazGy6ujmeRgW3vbCVJqDlRN4Kf4NPw8x,place,,,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,LOAN_PAYMENTS_MORTGAGE_PAYMENT,LOAN_PAYMENTS
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,31.0,2024-12-30,,,,,"[{'name': 'Nail Co', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-30,,GBP,,,Nail Co,Nail Co,in store,False,,https://plaid-category-icons.plaid.com/PFC_PERSONAL_CARE.png,,xGngGdwAy6FPw8MjxLebTnZG8APL9Di6lMeKg,place,,,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,PERSONAL_CARE_HAIR_AND_BEAUTY,PERSONAL_CARE
1qE4qe3b5AfqwEMdlXD5hA6b64jMP1CZXJXbp,,2078.5,,,,,,[],2024-12-29,,GBP,,,,AUTOMATIC PAYMENT - THANK,in store,False,,https://plaid-category-icons.plaid.com/PFC_GENERAL_MERCHANDISE.png,,AZExZlba6oCZekp1E7dxHQXVpvkQ64H9GLxrb,special,,,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,GENERAL_MERCHANDISE
1qE4qe3b5AfqwEMdlXD5hA6b64jMP1CZXJXbp,,500.0,,,,,,"[{'name': 'Alfies Fish & Chips', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-29,,GBP,,,Alfies Fish & Chips,Alfies Fish & Chips,in store,False,,https://plaid-category-icons.plaid.com/PFC_FOOD_AND_DRINK.png,,W7DL7ogmVBI5WVDGJALZHKPlqkQK5DC6L3QZA,place,,,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,28.0,2024-12-29,,,,,[],2024-12-29,,GBP,,,,Boscombe Convenience,in store,False,,https://plaid-category-icons.plaid.com/PFC_GENERAL_MERCHANDISE.png,,zGXaG4xkV6FkqeJnzxZBH9KMRBrQ4nhlPdQdq,place,,,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,GENERAL_MERCHANDISE
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,24.0,2024-12-29,,,,,"[{'name': 'Homeserve', 'type': 'merchant', 'website': 'homeserve.com', 'logo_url': 'https://plaid-merchant-logos.plaid.com/homeserve_493.png', 'confidence_level': 'VERY_HIGH', 'entity_id': 'N56A9npEweQpwDzza3vNRyboLbn95z1vAOMke', 'phone_number': None}]",2024-12-29,,GBP,https://plaid-merchant-logos.plaid.com/homeserve_493.png,N56A9npEweQpwDzza3vNRyboLbn95z1vAOMke,Homeserve,Homeserve,in store,False,,https://plaid-category-icons.plaid.com/PFC_HOME_IMPROVEMENT.png,,4z5az3j9DAuEjD6xGNP1HEXV6qJQZzSJDpLRN,place,,homeserve.com,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,HOME_IMPROVEMENT_REPAIR_AND_MAINTENANCE,HOME_IMPROVEMENT
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,22.0,2024-12-29,,,,,[],2024-12-29,,GBP,,,,INTEREST CHARGED INTEREST CHARGED,other,False,,https://plaid-category-icons.plaid.com/PFC_BANK_FEES.png,,1qE4qe3b5AfqwEMdlXD5hA6Rz3n8brspW9rr3,special,,,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,BANK_FEES_INTEREST_CHARGE,BANK_FEES
1qE4qe3b5AfqwEMdlXD5hA6b64jMP1CZXJXbp,,500.0,,,,,,[],2024-12-29,,GBP,,,,JD Sports,in store,False,,https://plaid-category-icons.plaid.com/PFC_GENERAL_MERCHANDISE.png,,EpDwpzEjbLf581oKJNPBHalEz8MaeVT4D85xd,place,,,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,GENERAL_MERCHANDISE_SPORTING_GOODS,GENERAL_MERCHANDISE
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,125.0,2024-12-29,,,,,"[{'name': 'Manchester Arena', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-29,,GBP,,,Manchester Arena,Manchester Arena,in store,False,,https://plaid-category-icons.plaid.com/PFC_ENTERTAINMENT.png,,DLD1LrjP6Ei5JzvnXKNoHLo9RN64kli3yNJLJ,place,,,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,ENTERTAINMENT_OTHER_ENTERTAINMENT,ENTERTAINMENT
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,41.0,2024-12-29,,,,,"[{'name': 'Moneybox', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-29,,GBP,,,Moneybox,Moneybox,online,False,,https://plaid-category-icons.plaid.com/PFC_TRANSFER_OUT.png,,nGnMGX1Ze6FKqa9xWzkLHPXgxmAV5pcAx9QQx,place,,,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,TRANSFER_OUT_INVESTMENT_AND_RETIREMENT_FUNDS,TRANSFER_OUT
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,73.0,2024-12-29,,,,,"[{'name': 'The Zoological Society of London', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-29,,GBP,,,The Zoological Society of London,The Zoological Society of London,in store,False,,https://plaid-category-icons.plaid.com/PFC_GOVERNMENT_AND_NON_PROFIT.png,,NBD7Bebo6Lf5ZyLKnPp9HkXVbade84Tye8QAl,place,,,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,GOVERNMENT_AND_NON_PROFIT_DONATIONS,GOVERNMENT_AND_NON_PROFIT
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,50.22,,,,,,"[{'name': 'H&M', 'type': 'merchant', 'website': 'hm.com', 'logo_url': 'https://plaid-merchant-logos.plaid.com/hm_467.png', 'confidence_level': 'VERY_HIGH', 'entity_id': '5Q8Z246OYvabv1ayDv4wK5m8BJkWZMeZQe4K7', 'phone_number': None}]",2024-12-28,,GBP,https://plaid-merchant-logos.plaid.com/hm_467.png,5Q8Z246OYvabv1ayDv4wK5m8BJkWZMeZQe4K7,H&M,H&M,in store,False,,https://plaid-category-icons.plaid.com/PFC_GENERAL_MERCHANDISE.png,,VjDajXGb6zu58VpvwDX3HKqgvBnp5Mi97QEQv,place,,hm.com,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,GENERAL_MERCHANDISE
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,120.48,2024-12-28,,,,,"[{'name': 'Zilch', 'type': 'financial_institution', 'website': 'zilch.com', 'logo_url': 'https://plaid-counterparty-logos.plaid.com/zilch_228.png', 'confidence_level': 'VERY_HIGH', 'entity_id': 'QKab6rNARbJp9wOpX2175mv6ydQMBLRy1zQNy', 'phone_number': None}]",2024-12-28,,GBP,,,Zilch,zilch london,other,False,,https://plaid-category-icons.plaid.com/PFC_LOAN_PAYMENTS.png,,GgDygGBeAVC5E41NaQ7nH3Gvbgl9ErU6EKoKg,place,,,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,10.0,2024-12-27,,,,,"[{'name': 'Five Rivers Coffee Company', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-27,,GBP,,,Five Rivers Coffee Company,Five Rivers Coffee Company,in store,False,,https://plaid-category-icons.plaid.com/PFC_FOOD_AND_DRINK.png,,JqD4qGRM6yf5qKNW89Z7H5QzEdrln3IB7Xke6,place,,,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,75.0,2024-12-27,,,,,"[{'name': 'Kingshill Cars', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-27,,GBP,,,Kingshill Cars,Kingshill Cars,in store,False,,https://plaid-category-icons.plaid.com/PFC_TRANSPORTATION.png,,j9nJ9eXjNRiABwx5dDqQSGjJveX6lWu6pKaRn,special,,,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,TRANSPORTATION
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,45.0,,,,,,"[{'name': ""Nando's"", 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-27,,GBP,,,Nando's,Nandos,in store,False,,https://plaid-category-icons.plaid.com/PFC_FOOD_AND_DRINK.png,,gGWPGrZ4dDFeK7MaG49jIG3zgALwamuE3N5N5,place,,,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,13.0,2024-12-27,,,,,"[{'name': 'Pokerstars', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-27,,GBP,,,Pokerstars,Pokerstars,in store,False,,https://plaid-category-icons.plaid.com/PFC_ENTERTAINMENT.png,,AZExZlba6oCZekp1E7dxHQXVvBJMoyU9GL55n,place,,,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,ENTERTAINMENT_CASINOS_AND_GAMBLING,ENTERTAINMENT
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,19.99,2024-12-27,,,,,"[{'name': 'Spotify', 'type': 'merchant', 'website': 'spotify.com', 'logo_url': 'https://plaid-merchant-logos.plaid.com/spotify_947.png', 'confidence_level': 'VERY_HIGH', 'entity_id': '2373QOZJ18DqqK0KWvgpng3nmVDLMvDvy05RN', 'phone_number': None}]",2024-12-27,,GBP,https://plaid-merchant-logos.plaid.com/spotify_947.png,2373QOZJ18DqqK0KWvgpng3nmVDLMvDvy05RN,Spotify,Spotify,online,False,,https://plaid-category-icons.plaid.com/PFC_ENTERTAINMENT.png,,wGmbGz9Ww6FVAJMBx57nupa8AjxkdntPezm1z,place,,spotify.com,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,ENTERTAINMENT_MUSIC_AND_AUDIO,ENTERTAINMENT
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,42.0,2024-12-26,,,,,"[{'name': 'Ceramic Tile Company', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-26,,GBP,,,Ceramic Tile Company,Ceramic Tile Company,in store,False,,https://plaid-category-icons.plaid.com/PFC_HOME_IMPROVEMENT.png,,VjDajXGb6zu58VpvwDX3HKqgvBnp5Mi97QEZv,place,,,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,HOME_IMPROVEMENT_FURNITURE,HOME_IMPROVEMENT
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,146.0,2024-12-26,,,,,"[{'name': 'King Street Brew House', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-26,,GBP,,,King Street Brew House,King Street Brew House,in store,False,,https://plaid-category-icons.plaid.com/PFC_FOOD_AND_DRINK.png,,nGnMGX1Ze6FKqa9xWzkLHPXgxmAV5pcAx9QMj,place,,,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,40.0,2024-12-26,,,,,"[{'name': 'Sky', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-26,,GBP,,,Sky,SKY DIGITAL,online,False,,https://plaid-category-icons.plaid.com/PFC_RENT_AND_UTILITIES.png,,j9nJ9eXjNRiABwx5dDqQSGjJveX6lWu6pKaKn,place,,,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,RENT_AND_UTILITIES_TELEPHONE,RENT_AND_UTILITIES
ZZW8ZxDv6kCKw6a1EAblHd949MLoEXurmKmn8,,77.0,2024-12-25,,,,,"[{'name': 'Elemis Spa', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-25,,GBP,,,Elemis Spa,Elemis Spa,in store,False,,https://plaid-category-icons.plaid.com/PFC_PERSONAL_CARE.png,,3rAGrWwyoZiRBAamG4x5hJkD97erXECZogEVW,place,,,PxDQxyX86LC5vWdJeMg6HvXpWJmggPc77Djp8,ins_118510,,,,,,,,,,,,,,,,,UNKNOWN,PERSONAL_CARE_HAIR_AND_BEAUTY,PERSONAL_CARE
