isFraud,ProductCD,guid,UserID,AccountID,TransactionType,TransactionAmt,TransactionDate,Merchant,Category,Channel,CustomerAge,CustomerOccupation,IncomeBracket,PreferredSpendingCategory,RiskProfile,CreditScore,LoanEligibilityScore,CustomerTenure,MostInterestedProduct,TransactionMonth,AvgMonthlySpend
0,W,6455ced9-25d9-414c-b15b-e96126ec64f3,U023,ACC10022,Credit,25,1/30/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-01,148.10796
0,W,073ea135-92d8-4b66-96ef-438c43c51e97,U023,ACC10022,Credit,108.5,1/30/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-01,148.10796
0,W,3266de89-b62a-4637-a6da-fa15b1538d5f,U023,ACC10022,Credit,73.5,1/30/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-01,148.10796
0,W,603edc25-d655-42a1-a1dd-6cffddaacce5,U023,ACC10022,Credit,124.97,1/30/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-01,148.10796
0,W,7e0dc8d4-bb6e-469d-a3c8-c72a063bf23b,U023,ACC10022,Credit,400,1/30/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-01,148.10796
0,H,8098fe47-09d6-4a76-a487-c5df98ead81f,U023,ACC10022,Credit,30,1/30/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-01,148.10796
0,H,e98ed204-d210-4444-9b5a-0010578813fd,U023,ACC10022,Credit,30,1/30/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-01,148.10796
0,W,ccda1339-6e75-4528-a676-d823bb92bbfc,U023,ACC10022,Credit,107.95,1/30/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-01,148.10796
0,C,afa8cbb9-1420-4bdd-b414-f2ecae866300,U023,ACC10022,Debit,88.878,2/3/2024,TripEasy,Travel,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,C,362b6ace-ed11-4397-a3da-f2c6e7c236a3,U023,ACC10022,Debit,16.434,2/3/2024,TripEasy,Travel,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,b7ce96f4-27d8-4429-bfd6-d89ec2149ee8,U023,ACC10022,Debit,57.95,2/3/2024,TripEasy,Travel,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,8a79f782-4dd7-4236-832a-bc9eaa25c4e0,U023,ACC10022,Debit,57.95,2/3/2024,TripEasy,Travel,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,065c2b0d-c8f8-4ecb-874a-8bead22a5d43,U023,ACC10022,Debit,70,2/3/2024,TripEasy,Travel,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,5b565050-aa3b-469c-8de0-530ef48c8b30,U023,ACC10022,Debit,209.95,2/3/2024,TripEasy,Travel,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,b4db10bf-9ddb-4004-adfe-46d217822305,U023,ACC10022,Debit,117,2/3/2024,TripEasy,Travel,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,63e3aa48-b1be-4317-a07c-845fc11866ae,U023,ACC10022,Debit,226,2/3/2024,TripEasy,Travel,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,e2e528e6-d018-45bc-868d-1d5cab0624c5,U023,ACC10022,Debit,29,2/3/2024,TripEasy,Travel,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,8d8fc52b-e77e-408f-bf9a-58b10afcf0db,U023,ACC10022,Debit,554,2/3/2024,TripEasy,Travel,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,2870a331-a5ee-43e4-aa3c-b7f3b07bffe8,U023,ACC10022,Debit,117,2/3/2024,TripEasy,Travel,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,H,8c2dabf2-2747-4f27-97e1-29c58ffca60c,U023,ACC10022,Debit,150,2/3/2024,TripEasy,Travel,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
1,C,8060190f-25f9-495c-8ffa-ffa94ec284a2,U023,ACC10022,Debit,14.138,2/3/2024,TripEasy,Travel,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,0213c313-be48-4240-94e2-ab052e265052,U023,ACC10022,Debit,39,2/3/2024,TripEasy,Travel,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,c64abf95-4b8d-47f0-94e4-e33903837c6b,U023,ACC10022,Debit,108.95,2/7/2024,GeneralStore,Others,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,4b8f3422-ec87-4200-8758-a2ae1417f5de,U023,ACC10022,Debit,63.95,2/7/2024,GeneralStore,Others,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,d3ba45cc-d52e-4f27-9e64-0a82e6dab17d,U023,ACC10022,Debit,117,2/7/2024,GeneralStore,Others,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,ec559001-4f13-4d95-bd8b-7c283c34f2ea,U023,ACC10022,Debit,57.95,2/7/2024,GeneralStore,Others,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,7205246e-e9dc-47fb-9dc7-65c69539c4ba,U023,ACC10022,Debit,30,2/7/2024,GeneralStore,Others,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,ef05b5c4-54de-4958-a900-46435abe4b3b,U023,ACC10022,Debit,26,2/7/2024,GeneralStore,Others,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,H,9aaafff5-1998-41d6-b1fc-226defb7471d,U023,ACC10022,Debit,20,2/7/2024,GeneralStore,Others,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,002f58eb-d201-4b04-88f3-5ffca0e67b19,U023,ACC10022,Debit,50,2/7/2024,GeneralStore,Others,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,ac3c14ce-6519-4935-a96f-61dbc11d6a28,U023,ACC10022,Debit,59,2/7/2024,GeneralStore,Others,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,60b16053-c61f-4453-9fa6-243f5cf799ec,U023,ACC10022,Debit,49,2/7/2024,GeneralStore,Others,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,4440ecd6-6b00-4fda-be32-5d13d40b1125,U023,ACC10022,Debit,59,2/9/2024,Grocery Hub,Groceries,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,c89a92d7-880a-43d7-993d-5a13c9c6689a,U023,ACC10022,Debit,49,2/9/2024,Grocery Hub,Groceries,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,c1783a15-c063-4431-a092-e5338ca9912d,U023,ACC10022,Debit,34,2/9/2024,Grocery Hub,Groceries,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,R,825b0e25-269a-4b87-92e7-d887fd3372ef,U023,ACC10022,Debit,200,2/9/2024,Grocery Hub,Groceries,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,C,f28efaf1-3ca5-4710-9795-6fd34fc18742,U023,ACC10022,Debit,9.063,2/9/2024,Grocery Hub,Groceries,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,0f0d1f9a-e303-4095-b773-9df9c1068728,U023,ACC10022,Debit,58.95,2/9/2024,Grocery Hub,Groceries,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,4d8e2844-53a0-4879-86aa-8376ae15e84a,U023,ACC10022,Debit,21,2/9/2024,Grocery Hub,Groceries,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,H,7e3de3e1-8ac0-4e4e-be84-5b9147e3f707,U023,ACC10022,Credit,40,2/10/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,7933e1e3-75fd-4e7b-8b29-64d31598bc3c,U023,ACC10022,Credit,59,2/10/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,0ab059a7-15f9-4d8e-b751-db782dc10b0f,U023,ACC10022,Credit,108.5,2/10/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,a48039c8-92dc-4c8d-be3e-c2d440218bd8,U023,ACC10022,Credit,240,2/10/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,cd953d6c-1c05-45ac-becb-67a33f413f33,U023,ACC10022,Credit,270,2/10/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,79c4b6a1-1426-45bf-913e-0d89242fa179,U023,ACC10022,Credit,1264.95,2/10/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,cc3d76b2-cf56-4190-85cd-c3ffb47b76cc,U023,ACC10022,Credit,59,2/10/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,80ebd788-f515-4816-b439-a9a8908fda53,U023,ACC10022,Debit,108.95,2/14/2024,GameZone,Entertainment,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,8dcd1cac-cdcd-40a6-9403-da33fc0f8b43,U023,ACC10022,Debit,50,2/14/2024,GameZone,Entertainment,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,d1ec9ccd-0240-458e-bc19-8773b247a97e,U023,ACC10022,Debit,10,2/14/2024,GameZone,Entertainment,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,2f5b9798-375e-4910-af4a-a9b9f156845b,U023,ACC10022,Debit,117,2/14/2024,GameZone,Entertainment,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,H,551f2636-5e19-4611-853f-1c8d6a12f053,U023,ACC10022,Debit,15,2/14/2024,GameZone,Entertainment,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,3e8c8269-4013-4f60-b327-3e6c8fa3298d,U023,ACC10022,Debit,29,2/14/2024,GameZone,Entertainment,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,d4885089-58ea-47a6-92ae-2fe2a3104449,U023,ACC10022,Debit,45,2/14/2024,GameZone,Entertainment,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,S,72eb1cb5-80a2-4dca-b7c8-ea9d2fb90934,U023,ACC10022,Debit,30,2/14/2024,GameZone,Entertainment,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,43c2dd97-f485-4047-b50b-2b851988f821,U023,ACC10022,Debit,39.5,2/14/2024,GameZone,Entertainment,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,0ace1bf2-86ed-403b-85ff-cbdb0227bcc3,U023,ACC10022,Debit,82,2/14/2024,GameZone,Entertainment,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,26e474b3-99f1-4971-a022-5ae5207abf77,U023,ACC10022,Debit,25,2/14/2024,GameZone,Entertainment,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,e604e047-cde4-4542-8bb0-e5963811beb1,U023,ACC10022,Debit,209.95,2/14/2024,GameZone,Entertainment,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,524668ea-0cb7-4090-8652-5fb9071e366e,U023,ACC10022,Debit,757.38,2/14/2024,GameZone,Entertainment,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,H,030ad70c-35c4-4065-bcc5-f2daa459047a,U023,ACC10022,Credit,40,2/15/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,78799e4c-a122-4825-9cba-11d836ca3806,U023,ACC10022,Credit,40,2/15/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,H,bb59777c-8f5b-49f6-9a89-a3a5d8f2e304,U023,ACC10022,Credit,40,2/15/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,C,ff12f98c-1d95-46f5-a81a-12d74565e513,U023,ACC10022,Credit,38.79,2/15/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,0196d18f-d989-4933-9041-421181e5017c,U023,ACC10022,Credit,32.5,2/15/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,340d55f5-5ce8-4f99-9485-c24032c91572,U023,ACC10022,Credit,48.95,2/15/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,650819d7-60d1-4093-8d9f-41b886660e3d,U023,ACC10022,Credit,2079.95,2/15/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,8d370935-ed22-4b05-b8eb-65c6499ea5b8,U023,ACC10022,Credit,109.51,2/15/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,H,0af33849-a7e0-4285-b29c-f598722327e9,U023,ACC10022,Credit,50,2/15/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,S,8a1d05ab-c3a4-41b7-806a-41b93705fe13,U023,ACC10022,Credit,50,2/15/2024,Unknown,Unknown,Physical store,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,29793cbf-9a8e-4f62-9856-c85d193dbb89,U023,ACC10022,Debit,408.5,2/17/2024,GadgetPro,Electronics,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,f9d8506f-fbdb-4b9e-a667-173e6a420320,U023,ACC10022,Debit,100,2/17/2024,GadgetPro,Electronics,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,29770a66-4c6b-41f0-ba2b-65337e5a3c97,U023,ACC10022,Debit,120,2/17/2024,GadgetPro,Electronics,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,ba396dc2-0445-4f0d-ac1e-7ce0f3cafa83,U023,ACC10022,Debit,57.95,2/17/2024,GadgetPro,Electronics,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,622e897d-1129-4772-89c5-3e08919058f9,U023,ACC10022,Debit,100,2/17/2024,GadgetPro,Electronics,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,c34f21e6-78ec-435a-b61d-629aa297eeec,U023,ACC10022,Debit,50,2/17/2024,GadgetPro,Electronics,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,9cf20cbb-d799-4efd-bc19-983fa140eac9,U023,ACC10022,Debit,554,2/17/2024,GadgetPro,Electronics,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,d0790450-b454-4554-a90d-ae3b929085ac,U023,ACC10022,Debit,43,2/17/2024,GadgetPro,Electronics,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,fe1b8725-073c-4d34-97d2-1671388191fb,U023,ACC10022,Debit,59,2/17/2024,GadgetPro,Electronics,Online,28,Accountant,50K-100K,Entertainment,Medium,665,0.7,1,Insurance,2024-02,160.8291311
0,W,ed98b13a-0fd2-4473-bd48-8cea65ef8ebd,U024,ACC10023,Debit,171,1/1/2024,MovieTime,Entertainment,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,bdf9d9a6-3fa0-4943-9a54-55e04d2dd4be,U024,ACC10023,Debit,59,1/1/2024,MovieTime,Entertainment,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,aeb26bf1-b452-4fb9-82ee-7e0226cc341d,U024,ACC10023,Debit,36.95,1/1/2024,MovieTime,Entertainment,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,c701a97b-d0f1-4645-9f93-ff68aba6d719,U024,ACC10023,Debit,67.95,1/1/2024,MovieTime,Entertainment,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,C,19d7a852-8c68-4330-ad9e-78690551b567,U024,ACC10023,Debit,25.376,1/1/2024,MovieTime,Entertainment,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,14ec6702-6462-4315-a4ad-40b348575ce1,U024,ACC10023,Debit,10,1/1/2024,MovieTime,Entertainment,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,2cc46996-0172-4b5a-ad76-8372d536fd85,U024,ACC10023,Debit,57.95,1/1/2024,MovieTime,Entertainment,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,b7fbda14-379a-4171-ac0c-c327098eb6dd,U024,ACC10023,Debit,59,1/1/2024,MovieTime,Entertainment,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,c1dc002c-6a89-461f-a3b4-e92066fc8793,U024,ACC10023,Debit,58.95,1/1/2024,MovieTime,Entertainment,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,C,e34a603c-9947-4d02-ad0b-bfc7aabc2d9c,U024,ACC10023,Debit,21.389,1/1/2024,MovieTime,Entertainment,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,d1983320-0d70-4527-9cfd-94c6a3dec83e,U024,ACC10023,Debit,57.95,1/1/2024,MovieTime,Entertainment,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,04c1ccf5-ba1b-4743-90fd-2ba54b31fd61,U024,ACC10023,Debit,57.95,1/1/2024,MovieTime,Entertainment,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,763c7abd-18c9-4f28-af2f-6d7008db9b8b,U024,ACC10023,Debit,57.95,1/1/2024,MovieTime,Entertainment,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,9f119dfb-c5af-4490-8d0d-758c4bb909e1,U024,ACC10023,Debit,100,1/4/2024,PowerGrid,Utilities,Physical store,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,03414db8-87b7-449c-8a81-237ba30e82b5,U024,ACC10023,Debit,108.43,1/4/2024,PowerGrid,Utilities,Physical store,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,65a2f4ec-7979-4a7a-98e9-d15e59bc6f3b,U024,ACC10023,Debit,35.95,1/4/2024,PowerGrid,Utilities,Physical store,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,70f5371f-5eac-4dd6-a713-6259424bbd6d,U024,ACC10023,Debit,30,1/4/2024,PowerGrid,Utilities,Physical store,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,564f3fcd-5dbc-4d32-bdbd-4bc8b6d79118,U024,ACC10023,Debit,300,1/4/2024,PowerGrid,Utilities,Physical store,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,b43f9dda-201f-4570-87de-b1e6676f8f87,U024,ACC10023,Debit,171,1/4/2024,PowerGrid,Utilities,Physical store,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,1b28a9dc-938e-430b-8c5d-4e09996f313b,U024,ACC10023,Debit,100,1/4/2024,PowerGrid,Utilities,Physical store,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,8d80586c-751e-4d43-9427-8d7c3aacd9a9,U024,ACC10023,Debit,150,1/4/2024,PowerGrid,Utilities,Physical store,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,6c3f34c0-ed21-42ab-9a9e-2dfc123317c0,U024,ACC10023,Debit,35.95,1/4/2024,PowerGrid,Utilities,Physical store,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,705c2808-f35b-438f-9317-2bf2f01e9991,U024,ACC10023,Debit,117,1/6/2024,FoodieSpot,Dining,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,e8e13f98-cad3-4321-abeb-ce0f86618a40,U024,ACC10023,Debit,57.95,1/6/2024,FoodieSpot,Dining,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,c13b6008-a1d9-49dd-9b2d-847f4ea249c6,U024,ACC10023,Debit,45,1/6/2024,FoodieSpot,Dining,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,589405d4-cb0b-4e29-995a-b001ce0950f8,U024,ACC10023,Debit,49,1/6/2024,FoodieSpot,Dining,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,091187d4-6d36-4643-8661-e0816d91c7b0,U024,ACC10023,Debit,35,1/6/2024,FoodieSpot,Dining,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,167d5b3a-16b0-4cdd-ad03-904ecec928a5,U024,ACC10023,Debit,35.95,1/6/2024,FoodieSpot,Dining,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,abe5fc5c-26ce-4d59-aab1-3a76a8ee2105,U024,ACC10023,Debit,30,1/6/2024,FoodieSpot,Dining,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,2eff54f6-ebcf-4ee0-b844-b3f43a1aa972,U024,ACC10023,Debit,100,1/7/2024,DineWell,Dining,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,8c2c0bd0-372c-4065-893e-67208a9444d4,U024,ACC10023,Debit,150,1/7/2024,DineWell,Dining,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,R,2a777d26-933a-4660-b404-4351dfddd016,U024,ACC10023,Debit,100,1/7/2024,DineWell,Dining,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,6ab2a230-5079-41e5-a2df-e11664f5f119,U024,ACC10023,Debit,130.5,1/7/2024,DineWell,Dining,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,94494e2d-59ba-4c00-95d6-29ed1e520c09,U024,ACC10023,Debit,26.5,1/7/2024,DineWell,Dining,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,59f75d2b-74fe-4eeb-9135-d5f3a18e954c,U024,ACC10023,Debit,108.95,1/7/2024,DineWell,Dining,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,53f01522-a2a5-4045-9448-17f8f5cee70d,U024,ACC10023,Debit,227.82,1/7/2024,DineWell,Dining,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,5930ba8b-1087-41e8-a6aa-32c29c2b9bba,U024,ACC10023,Debit,87,1/7/2024,DineWell,Dining,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,1037c88e-e496-4133-8612-b56a03a6fd70,U024,ACC10023,Debit,57.95,1/7/2024,DineWell,Dining,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,fa02ae07-3799-4813-aa5a-271ef4cbc8fe,U024,ACC10023,Credit,59,1/11/2024,Unknown,Unknown,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,0e9c77ad-b299-4759-8313-959ea21189bf,U024,ACC10023,Credit,92.95,1/11/2024,Unknown,Unknown,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
0,W,962855cf-bb1b-406f-a5ad-b112ed7f744b,U024,ACC10023,Credit,53.97,1/11/2024,Unknown,Unknown,Online,49,Insurance underwriter,100K-150K,Travel,Low,809,0.9,19,Investment Account,2024-01,85.43968571
