,TransactionID,UserID,AccountID,TransactionType,TransactionAmt,Merchant,Category,Channel,CustomerAge,CustomerOccupation,IncomeBracket,PreferredSpendingCategory,RiskProfile,CreditScore,LoanEligibilityScore,CustomerTenure,MostInterestedProduct,AvgMonthlySpend,isFraud,TransactionYear,TransactionMonth,TransactionDay
3643,88,U019,ACC10018,Debit,100,MediCare,Healthcare,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,30
3644,89,U019,ACC10018,Debit,53.97,MediCare,Healthcare,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,30
3645,90,U019,ACC10018,Debit,57.95,MediCare,Healthcare,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,30
3646,91,U019,ACC10018,Debit,117,MediCare,Healthcare,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,30
3647,92,U019,ACC10018,Debit,59,MediCare,Healthcare,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,30
3648,93,U019,ACC10018,Debit,100,MediCare,Healthcare,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,30
3649,94,U019,ACC10018,Debit,19.5,MediCare,Healthcare,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,30
3650,95,U019,ACC10018,Debit,100,MediCare,Healthcare,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,30
3651,96,U019,ACC10018,Debit,250,MediCare,Healthcare,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,30
3652,97,U019,ACC10018,Credit,418.78,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,5
3653,98,U019,ACC10018,Credit,45,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,5
3654,99,U019,ACC10018,Credit,59.58,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,5
3655,100,U019,ACC10018,Credit,50,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,5
3656,101,U019,ACC10018,Credit,50,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,5
3657,102,U019,ACC10018,Credit,100,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,5
3658,103,U019,ACC10018,Credit,68.51,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,5
3659,104,U019,ACC10018,Credit,59,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,5
3660,105,U019,ACC10018,Debit,50,FunWorld,Entertainment,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,8
3661,106,U019,ACC10018,Debit,151,FunWorld,Entertainment,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,8
3662,107,U019,ACC10018,Debit,59,FunWorld,Entertainment,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,1,2024,1,8
3663,108,U019,ACC10018,Debit,49,FunWorld,Entertainment,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,8
3664,109,U019,ACC10018,Debit,100,FunWorld,Entertainment,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,8
3665,110,U019,ACC10018,Debit,125,FunWorld,Entertainment,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,8
3666,111,U019,ACC10018,Debit,20,FunWorld,Entertainment,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,8
3667,112,U019,ACC10018,Debit,63.95,FunWorld,Entertainment,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,8
3668,113,U019,ACC10018,Debit,68.44,FunWorld,Entertainment,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,8
3669,114,U019,ACC10018,Debit,57.95,FunWorld,Entertainment,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,114.39039,0,2024,1,8
3670,115,U019,ACC10018,Credit,29,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,10
3671,116,U019,ACC10018,Credit,45.95,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,10
3672,117,U019,ACC10018,Credit,2.326,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,10
3673,118,U019,ACC10018,Credit,60,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,10
3674,119,U019,ACC10018,Credit,150,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,10
3675,120,U019,ACC10018,Credit,311.95,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,10
3676,121,U019,ACC10018,Credit,236.64,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,10
3677,122,U019,ACC10018,Credit,59,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,10
3678,123,U019,ACC10018,Credit,103.95,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,12
3679,124,U019,ACC10018,Credit,25.739,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,12
3680,125,U019,ACC10018,Credit,57.95,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,12
3681,126,U019,ACC10018,Credit,39,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,12
3682,127,U019,ACC10018,Credit,30.95,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,12
3683,128,U019,ACC10018,Credit,216,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,12
3684,129,U019,ACC10018,Credit,59,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,12
3685,130,U019,ACC10018,Credit,30.95,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,12
3686,131,U019,ACC10018,Credit,57.95,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,12
3687,132,U019,ACC10018,Credit,87,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,12
3688,133,U019,ACC10018,Credit,54,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,12
3689,134,U019,ACC10018,Credit,50,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,12
3690,135,U019,ACC10018,Credit,9.244,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,14
3691,136,U019,ACC10018,Credit,72,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,14
3692,137,U019,ACC10018,Credit,100,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,14
3693,138,U019,ACC10018,Credit,209.95,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,1,2024,2,14
3694,139,U019,ACC10018,Credit,82.95,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,14
3695,140,U019,ACC10018,Credit,150,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,14
3696,141,U019,ACC10018,Credit,75,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,14
3697,142,U019,ACC10018,Credit,150,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,14
3698,143,U019,ACC10018,Credit,20.905,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,14
3699,144,U019,ACC10018,Credit,34,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,14
3700,145,U019,ACC10018,Credit,20.905,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,14
3701,146,U019,ACC10018,Credit,48.97,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,14
3702,147,U019,ACC10018,Credit,57.95,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,14
3703,148,U019,ACC10018,Credit,74.95,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,14
3704,149,U019,ACC10018,Debit,97.95,GameZone,Entertainment,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,16
3705,150,U019,ACC10018,Debit,200,GameZone,Entertainment,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,16
3706,151,U019,ACC10018,Debit,39,GameZone,Entertainment,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,16
3707,152,U019,ACC10018,Debit,500,GameZone,Entertainment,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,16
3708,153,U019,ACC10018,Debit,49.5,GameZone,Entertainment,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,16
3709,154,U019,ACC10018,Debit,87.99,GameZone,Entertainment,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,16
3710,155,U019,ACC10018,Debit,117,GameZone,Entertainment,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,1,2024,2,16
3711,156,U019,ACC10018,Debit,27.97,GameZone,Entertainment,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,16
3712,157,U019,ACC10018,Debit,35.95,GameZone,Entertainment,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,16
3713,158,U019,ACC10018,Debit,57.95,GameZone,Entertainment,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,16
3714,159,U019,ACC10018,Debit,18.972,GameZone,Entertainment,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,16
3715,160,U019,ACC10018,Debit,24.349,TripEasy,Travel,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,1,2024,2,17
3716,161,U019,ACC10018,Debit,50,TripEasy,Travel,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,17
3717,162,U019,ACC10018,Debit,150,TripEasy,Travel,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,17
3718,163,U019,ACC10018,Debit,70.691,TripEasy,Travel,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,17
3719,164,U019,ACC10018,Debit,25.256,TripEasy,Travel,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,17
3720,165,U019,ACC10018,Debit,107.95,TripEasy,Travel,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,17
3721,166,U019,ACC10018,Debit,57.95,TripEasy,Travel,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,17
3722,167,U019,ACC10018,Debit,107.95,TripEasy,Travel,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,17
3723,168,U019,ACC10018,Debit,39,GeneralStore,Others,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,3
3724,169,U019,ACC10018,Debit,117,GeneralStore,Others,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,3
3725,170,U019,ACC10018,Debit,36.977,GeneralStore,Others,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,3
3726,171,U019,ACC10018,Debit,300,GeneralStore,Others,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,3
3727,172,U019,ACC10018,Debit,36.977,GeneralStore,Others,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,3
3728,173,U019,ACC10018,Debit,25,GeneralStore,Others,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,3
3729,174,U019,ACC10018,Debit,200,GeneralStore,Others,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,3
3730,175,U019,ACC10018,Debit,117,GeneralStore,Others,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,3
3731,176,U019,ACC10018,Debit,107.95,GeneralStore,Others,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,3
3732,177,U019,ACC10018,Debit,50,GeneralStore,Others,Physical store,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,3
3733,178,U019,ACC10018,Credit,23.806,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,4
3734,179,U019,ACC10018,Credit,75,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,4
3735,180,U019,ACC10018,Credit,35.95,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,4
3736,181,U019,ACC10018,Credit,30,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,4
3737,182,U019,ACC10018,Credit,40,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,4
3738,183,U019,ACC10018,Credit,97,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,4
3739,184,U019,ACC10018,Credit,59,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,4
3740,185,U019,ACC10018,Credit,80,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,4
3741,186,U019,ACC10018,Credit,57.95,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,4
3742,187,U019,ACC10018,Credit,117,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,4
3743,188,U019,ACC10018,Credit,226,Unknown,Unknown,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,4
3744,189,U019,ACC10018,Debit,100,MovieTime,Entertainment,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,6
3745,190,U019,ACC10018,Debit,108.5,MovieTime,Entertainment,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,6
3746,191,U019,ACC10018,Debit,21.389,MovieTime,Entertainment,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,6
3747,192,U019,ACC10018,Debit,204.97,MovieTime,Entertainment,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,6
3748,193,U019,ACC10018,Debit,59,MovieTime,Entertainment,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,6
3749,194,U019,ACC10018,Debit,50,MovieTime,Entertainment,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,6
3750,195,U019,ACC10018,Debit,50,MovieTime,Entertainment,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,6
3751,196,U019,ACC10018,Debit,50,MovieTime,Entertainment,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,6
3752,197,U019,ACC10018,Debit,57.95,MovieTime,Entertainment,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,6
3753,198,U019,ACC10018,Debit,49,MovieTime,Entertainment,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,6
3754,199,U019,ACC10018,Debit,311.95,MovieTime,Entertainment,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,6
3755,200,U019,ACC10018,Debit,59,MovieTime,Entertainment,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,6
3756,201,U019,ACC10018,Debit,226,PharmaStore,Healthcare,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,7
3757,202,U019,ACC10018,Debit,44,PharmaStore,Healthcare,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,7
3758,203,U019,ACC10018,Debit,87,PharmaStore,Healthcare,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,7
3759,204,U019,ACC10018,Debit,25.95,PharmaStore,Healthcare,Online,63,Chef,50K-100K,Groceries,Medium,660,0.65,10,Investment Account,77.15119178,0,2024,2,7
3760,1,U020,ACC10019,Debit,59,MovieTime,Entertainment,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,1
3761,2,U020,ACC10019,Debit,100,MovieTime,Entertainment,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,1
3762,3,U020,ACC10019,Debit,171,MovieTime,Entertainment,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,1
3763,4,U020,ACC10019,Debit,59,MovieTime,Entertainment,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,1
3764,5,U020,ACC10019,Debit,1183.95,MovieTime,Entertainment,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,1
3765,6,U020,ACC10019,Debit,109.47,MovieTime,Entertainment,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,1
3766,7,U020,ACC10019,Debit,50,MovieTime,Entertainment,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,1
3767,8,U020,ACC10019,Debit,8.459,MovieTime,Entertainment,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,1
3768,9,U020,ACC10019,Debit,65,MovieTime,Entertainment,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,1
3769,10,U020,ACC10019,Credit,50,Unknown,Unknown,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,10
3770,11,U020,ACC10019,Credit,100,Unknown,Unknown,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,10
3771,12,U020,ACC10019,Credit,59,Unknown,Unknown,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,10
3772,13,U020,ACC10019,Credit,226,Unknown,Unknown,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,10
3773,14,U020,ACC10019,Credit,25.95,Unknown,Unknown,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,10
3774,15,U020,ACC10019,Credit,28.76,Unknown,Unknown,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,10
3775,16,U020,ACC10019,Credit,49,Unknown,Unknown,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,10
3776,17,U020,ACC10019,Debit,50,DineWell,Dining,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,11
3777,18,U020,ACC10019,Debit,18,DineWell,Dining,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,11
3778,19,U020,ACC10019,Debit,68.758,DineWell,Dining,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,11
3779,20,U020,ACC10019,Debit,226,DineWell,Dining,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,11
3780,21,U020,ACC10019,Debit,632,DineWell,Dining,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,1,2024,1,11
3781,22,U020,ACC10019,Debit,226,DineWell,Dining,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,11
3782,23,U020,ACC10019,Debit,59,DineWell,Dining,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,11
3783,24,U020,ACC10019,Debit,20,DineWell,Dining,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,11
3784,25,U020,ACC10019,Debit,65,DineWell,Dining,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,11
3785,26,U020,ACC10019,Debit,226,DineWell,Dining,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,11
3786,27,U020,ACC10019,Debit,72.95,DineWell,Dining,Online,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,11
3787,28,U020,ACC10019,Credit,300,Unknown,Unknown,Physical store,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,15
3788,29,U020,ACC10019,Credit,260,Unknown,Unknown,Physical store,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,15
3789,30,U020,ACC10019,Credit,100,Unknown,Unknown,Physical store,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,15
3790,31,U020,ACC10019,Credit,226,Unknown,Unknown,Physical store,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,15
3791,32,U020,ACC10019,Credit,100,Unknown,Unknown,Physical store,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,15
3792,33,U020,ACC10019,Credit,350,Unknown,Unknown,Physical store,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,15
3793,34,U020,ACC10019,Credit,117,Unknown,Unknown,Physical store,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,15
3794,35,U020,ACC10019,Credit,71.416,Unknown,Unknown,Physical store,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,15
3795,36,U020,ACC10019,Credit,295,Unknown,Unknown,Physical store,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,15
3796,37,U020,ACC10019,Credit,15,Unknown,Unknown,Physical store,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,15
3797,38,U020,ACC10019,Credit,311.95,Unknown,Unknown,Physical store,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,15
3798,39,U020,ACC10019,Credit,42.95,Unknown,Unknown,Physical store,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,15
3799,40,U020,ACC10019,Credit,381.95,Unknown,Unknown,Physical store,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,15
3800,41,U020,ACC10019,Debit,200,QuickBuy,Groceries,Physical store,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,19
3801,42,U020,ACC10019,Debit,169.95,QuickBuy,Groceries,Physical store,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,19
3802,43,U020,ACC10019,Debit,60,QuickBuy,Groceries,Physical store,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,19
3803,44,U020,ACC10019,Debit,20,QuickBuy,Groceries,Physical store,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,19
3804,45,U020,ACC10019,Debit,59,QuickBuy,Groceries,Physical store,29,Nurse,50K-100K,Healthcare,Low,730,0.8,28,Home Loan,153.6437473,0,2024,1,19
