account_id,cost_basis,institution_price,institution_price_as_of,institution_price_datetime,institution_value,iso_currency_code,quantity,security_id,unofficial_currency_code,vested_quantity,vested_value,item_id,institution_id
LJJbmqLM37iyLdQ9d3jpU1JVJnM9V1CkWoqdv,23.0,27.0,2021-05-25,,636.309,USD,23.567,JDdP7XPMklt5vwPmDN45t3KAoWAPmjtpaW7DP,,,,NJJnlroqdQieo4j64vR8s3Aol6wRd6hWNWAQm,ins_130242
LJJbmqLM37iyLdQ9d3jpU1JVJnM9V1CkWoqdv,948.08,94.808,2021-05-25,,948.08,USD,10.0,QDQ13y1Ezxt51QbDb6A8cjk9EK978our9NaAM,,,,NJJnlroqdQieo4j64vR8s3Aol6wRd6hWNWAQm,ins_130242
LJJbmqLM37iyLdQ9d3jpU1JVJnM9V1CkWoqdv,15.0,13.73,2021-05-25,,1373.6865,USD,100.05,nnmo8doZ4lfKNEDe3mPJipLGkaGw3jfPrpxoN,,,,NJJnlroqdQieo4j64vR8s3Aol6wRd6hWNWAQm,ins_130242
LJJbmqLM37iyLdQ9d3jpU1JVJnM9V1CkWoqdv,22.0,24.5,2021-05-25,,1855.875,USD,75.75,MD9eKXeplrt5yKRlzLqXiavwb6wrdxUb3wdnM,,,,NJJnlroqdQieo4j64vR8s3Aol6wRd6hWNWAQm,ins_130242
LJJbmqLM37iyLdQ9d3jpU1JVJnM9V1CkWoqdv,30.0,34.73,2021-05-25,,7397.49,USD,213.0,eW4jmnjd6AtjxXVrjmj6SX1dNEdZp3Cy8RnRQ,,,,NJJnlroqdQieo4j64vR8s3Aol6wRd6hWNWAQm,ins_130242
LJJbmqLM37iyLdQ9d3jpU1JVJnM9V1CkWoqdv,1.0,1.0,2021-05-25,,12345.67,USD,12345.67,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,,,NJJnlroqdQieo4j64vR8s3Aol6wRd6hWNWAQm,ins_130242
l6rPXqbJp4udLwy1PzbmCv9kN4NlN7fpMDKWJ,1.0,1.0,2021-05-25,,0.01,USD,0.01,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,1.0,1.0,kvKNeJnpLaFx5DRaNrkAHeRrb6pv17sWRW1ol,ins_130242
qvdZmNKqWeFJLDymrQP4HmRl5E5e5LtgQ4eWL,1.5,2.11,2021-05-25,,2.11,USD,1.0,KDwjlXj1Rqt58dVvmzRguxJybmyQL8FgeWWAy,,,,kvKNeJnpLaFx5DRaNrkAHeRrb6pv17sWRW1ol,ins_130242
qvdZmNKqWeFJLDymrQP4HmRl5E5e5LtgQ4eWL,10.0,10.42,2021-05-25,,20.84,USD,2.0,NDVQrXQoqzt5v3bAe8qRt4A7mK7wvZCLEBBJk,,,,kvKNeJnpLaFx5DRaNrkAHeRrb6pv17sWRW1ol,ins_130242
l6rPXqbJp4udLwy1PzbmCv9kN4NlN7fpMDKWJ,0.01,0.011,2021-05-25,,110.0,USD,10000.0,8E4L9XLl6MudjEpwPAAgivmdZRdBPJuvMPlPb,,,,kvKNeJnpLaFx5DRaNrkAHeRrb6pv17sWRW1ol,ins_130242
qvdZmNKqWeFJLDymrQP4HmRl5E5e5LtgQ4eWL,120.03,39358.09375,2021-05-25,,115.57268,USD,0.00293644,9EWp9Xpqk1ua6DyXQb89ikMARWA6eyUzAbPMg,,,,kvKNeJnpLaFx5DRaNrkAHeRrb6pv17sWRW1ol,ins_130242
l6rPXqbJp4udLwy1PzbmCv9kN4NlN7fpMDKWJ,40.0,42.15,2021-05-25,,210.75,USD,5.0,abJamDazkgfvBkVGgnnLUWXoxnomp5up8llg4,,7.0,66.0,kvKNeJnpLaFx5DRaNrkAHeRrb6pv17sWRW1ol,ins_130242
qvdZmNKqWeFJLDymrQP4HmRl5E5e5LtgQ4eWL,16.0,20.0,2021-05-25,,430.0,USD,21.5,lngLy3Le7vflLnAzKqwZs19l6bl8P5H1jG9Zz,,,,kvKNeJnpLaFx5DRaNrkAHeRrb6pv17sWRW1ol,ins_130242
qvdZmNKqWeFJLDymrQP4HmRl5E5e5LtgQ4eWL,23.0,27.0,2021-05-25,,636.309,USD,23.567,JDdP7XPMklt5vwPmDN45t3KAoWAPmjtpaW7DP,,,,kvKNeJnpLaFx5DRaNrkAHeRrb6pv17sWRW1ol,ins_130242
qvdZmNKqWeFJLDymrQP4HmRl5E5e5LtgQ4eWL,948.08,94.808,2021-05-25,,948.08,USD,10.0,QDQ13y1Ezxt51QbDb6A8cjk9EK978our9NaAM,,,,kvKNeJnpLaFx5DRaNrkAHeRrb6pv17sWRW1ol,ins_130242
qvdZmNKqWeFJLDymrQP4HmRl5E5e5LtgQ4eWL,15.0,13.73,2021-05-25,,1373.6865,USD,100.05,nnmo8doZ4lfKNEDe3mPJipLGkaGw3jfPrpxoN,,,,kvKNeJnpLaFx5DRaNrkAHeRrb6pv17sWRW1ol,ins_130242
qvdZmNKqWeFJLDymrQP4HmRl5E5e5LtgQ4eWL,22.0,24.5,2021-05-25,,1855.875,USD,75.75,MD9eKXeplrt5yKRlzLqXiavwb6wrdxUb3wdnM,,,,kvKNeJnpLaFx5DRaNrkAHeRrb6pv17sWRW1ol,ins_130242
qvdZmNKqWeFJLDymrQP4HmRl5E5e5LtgQ4eWL,30.0,34.73,2021-05-25,,7397.49,USD,213.0,eW4jmnjd6AtjxXVrjmj6SX1dNEdZp3Cy8RnRQ,,,,kvKNeJnpLaFx5DRaNrkAHeRrb6pv17sWRW1ol,ins_130242
qvdZmNKqWeFJLDymrQP4HmRl5E5e5LtgQ4eWL,1.0,1.0,2021-05-25,,12345.67,USD,12345.67,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,,,kvKNeJnpLaFx5DRaNrkAHeRrb6pv17sWRW1ol,ins_130242
ozqXnXVZv4F5NZ9erV5lh5AVeWAXgNIkjRwgN,1.0,1.0,2021-05-25,,0.01,USD,0.01,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,1.0,1.0,1RNyEyprQdCgxW69qBgpIxyEBKv7kjC5QgDAP,ins_130242
ggnAWAVwoKUqo8yZepqvIPJQxLJAzmc4ogkzz,1.5,2.11,2021-05-25,,2.11,USD,1.0,KDwjlXj1Rqt58dVvmzRguxJybmyQL8FgeWWAy,,,,1RNyEyprQdCgxW69qBgpIxyEBKv7kjC5QgDAP,ins_130242
ggnAWAVwoKUqo8yZepqvIPJQxLJAzmc4ogkzz,10.0,10.42,2021-05-25,,20.84,USD,2.0,NDVQrXQoqzt5v3bAe8qRt4A7mK7wvZCLEBBJk,,,,1RNyEyprQdCgxW69qBgpIxyEBKv7kjC5QgDAP,ins_130242
ozqXnXVZv4F5NZ9erV5lh5AVeWAXgNIkjRwgN,0.01,0.011,2021-05-25,,110.0,USD,10000.0,8E4L9XLl6MudjEpwPAAgivmdZRdBPJuvMPlPb,,,,1RNyEyprQdCgxW69qBgpIxyEBKv7kjC5QgDAP,ins_130242
ggnAWAVwoKUqo8yZepqvIPJQxLJAzmc4ogkzz,120.03,39358.09375,2021-05-25,,115.57268,USD,0.00293644,9EWp9Xpqk1ua6DyXQb89ikMARWA6eyUzAbPMg,,,,1RNyEyprQdCgxW69qBgpIxyEBKv7kjC5QgDAP,ins_130242
ozqXnXVZv4F5NZ9erV5lh5AVeWAXgNIkjRwgN,40.0,42.15,2021-05-25,,210.75,USD,5.0,abJamDazkgfvBkVGgnnLUWXoxnomp5up8llg4,,7.0,66.0,1RNyEyprQdCgxW69qBgpIxyEBKv7kjC5QgDAP,ins_130242
ggnAWAVwoKUqo8yZepqvIPJQxLJAzmc4ogkzz,16.0,20.0,2021-05-25,,430.0,USD,21.5,lngLy3Le7vflLnAzKqwZs19l6bl8P5H1jG9Zz,,,,1RNyEyprQdCgxW69qBgpIxyEBKv7kjC5QgDAP,ins_130242
ggnAWAVwoKUqo8yZepqvIPJQxLJAzmc4ogkzz,23.0,27.0,2021-05-25,,636.309,USD,23.567,JDdP7XPMklt5vwPmDN45t3KAoWAPmjtpaW7DP,,,,1RNyEyprQdCgxW69qBgpIxyEBKv7kjC5QgDAP,ins_130242
ggnAWAVwoKUqo8yZepqvIPJQxLJAzmc4ogkzz,948.08,94.808,2021-05-25,,948.08,USD,10.0,QDQ13y1Ezxt51QbDb6A8cjk9EK978our9NaAM,,,,1RNyEyprQdCgxW69qBgpIxyEBKv7kjC5QgDAP,ins_130242
ggnAWAVwoKUqo8yZepqvIPJQxLJAzmc4ogkzz,15.0,13.73,2021-05-25,,1373.6865,USD,100.05,nnmo8doZ4lfKNEDe3mPJipLGkaGw3jfPrpxoN,,,,1RNyEyprQdCgxW69qBgpIxyEBKv7kjC5QgDAP,ins_130242
ggnAWAVwoKUqo8yZepqvIPJQxLJAzmc4ogkzz,22.0,24.5,2021-05-25,,1855.875,USD,75.75,MD9eKXeplrt5yKRlzLqXiavwb6wrdxUb3wdnM,,,,1RNyEyprQdCgxW69qBgpIxyEBKv7kjC5QgDAP,ins_130242
ggnAWAVwoKUqo8yZepqvIPJQxLJAzmc4ogkzz,30.0,34.73,2021-05-25,,7397.49,USD,213.0,eW4jmnjd6AtjxXVrjmj6SX1dNEdZp3Cy8RnRQ,,,,1RNyEyprQdCgxW69qBgpIxyEBKv7kjC5QgDAP,ins_130242
ggnAWAVwoKUqo8yZepqvIPJQxLJAzmc4ogkzz,1.0,1.0,2021-05-25,,12345.67,USD,12345.67,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,,,1RNyEyprQdCgxW69qBgpIxyEBKv7kjC5QgDAP,ins_130242
pQ79K83DMZSGGvv3elKds6kNZmoEx9tpzby4v,1.0,1.0,2021-05-25,,0.01,USD,0.01,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,1.0,1.0,8b7qMLkmJASvvEEGRgKefAmDWDGnyvTw5Dvdb,ins_130242
oej9qgBD1QCjjaaBoxqwU5And1GkbJCob1xaM,1.5,2.11,2021-05-25,,2.11,USD,1.0,KDwjlXj1Rqt58dVvmzRguxJybmyQL8FgeWWAy,,,,8b7qMLkmJASvvEEGRgKefAmDWDGnyvTw5Dvdb,ins_130242
oej9qgBD1QCjjaaBoxqwU5And1GkbJCob1xaM,10.0,10.42,2021-05-25,,20.84,USD,2.0,NDVQrXQoqzt5v3bAe8qRt4A7mK7wvZCLEBBJk,,,,8b7qMLkmJASvvEEGRgKefAmDWDGnyvTw5Dvdb,ins_130242
pQ79K83DMZSGGvv3elKds6kNZmoEx9tpzby4v,0.01,0.011,2021-05-25,,110.0,USD,10000.0,8E4L9XLl6MudjEpwPAAgivmdZRdBPJuvMPlPb,,,,8b7qMLkmJASvvEEGRgKefAmDWDGnyvTw5Dvdb,ins_130242
oej9qgBD1QCjjaaBoxqwU5And1GkbJCob1xaM,120.03,39358.09375,2021-05-25,,115.57268,USD,0.00293644,9EWp9Xpqk1ua6DyXQb89ikMARWA6eyUzAbPMg,,,,8b7qMLkmJASvvEEGRgKefAmDWDGnyvTw5Dvdb,ins_130242
pQ79K83DMZSGGvv3elKds6kNZmoEx9tpzby4v,40.0,42.15,2021-05-25,,210.75,USD,5.0,abJamDazkgfvBkVGgnnLUWXoxnomp5up8llg4,,7.0,66.0,8b7qMLkmJASvvEEGRgKefAmDWDGnyvTw5Dvdb,ins_130242
oej9qgBD1QCjjaaBoxqwU5And1GkbJCob1xaM,16.0,20.0,2021-05-25,,430.0,USD,21.5,lngLy3Le7vflLnAzKqwZs19l6bl8P5H1jG9Zz,,,,8b7qMLkmJASvvEEGRgKefAmDWDGnyvTw5Dvdb,ins_130242
oej9qgBD1QCjjaaBoxqwU5And1GkbJCob1xaM,23.0,27.0,2021-05-25,,636.309,USD,23.567,JDdP7XPMklt5vwPmDN45t3KAoWAPmjtpaW7DP,,,,8b7qMLkmJASvvEEGRgKefAmDWDGnyvTw5Dvdb,ins_130242
oej9qgBD1QCjjaaBoxqwU5And1GkbJCob1xaM,948.08,94.808,2021-05-25,,948.08,USD,10.0,QDQ13y1Ezxt51QbDb6A8cjk9EK978our9NaAM,,,,8b7qMLkmJASvvEEGRgKefAmDWDGnyvTw5Dvdb,ins_130242
oej9qgBD1QCjjaaBoxqwU5And1GkbJCob1xaM,15.0,13.73,2021-05-25,,1373.6865,USD,100.05,nnmo8doZ4lfKNEDe3mPJipLGkaGw3jfPrpxoN,,,,8b7qMLkmJASvvEEGRgKefAmDWDGnyvTw5Dvdb,ins_130242
oej9qgBD1QCjjaaBoxqwU5And1GkbJCob1xaM,22.0,24.5,2021-05-25,,1855.875,USD,75.75,MD9eKXeplrt5yKRlzLqXiavwb6wrdxUb3wdnM,,,,8b7qMLkmJASvvEEGRgKefAmDWDGnyvTw5Dvdb,ins_130242
oej9qgBD1QCjjaaBoxqwU5And1GkbJCob1xaM,30.0,34.73,2021-05-25,,7397.49,USD,213.0,eW4jmnjd6AtjxXVrjmj6SX1dNEdZp3Cy8RnRQ,,,,8b7qMLkmJASvvEEGRgKefAmDWDGnyvTw5Dvdb,ins_130242
oej9qgBD1QCjjaaBoxqwU5And1GkbJCob1xaM,1.0,1.0,2021-05-25,,12345.67,USD,12345.67,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,,,8b7qMLkmJASvvEEGRgKefAmDWDGnyvTw5Dvdb,ins_130242
dWq8Vbzqv7hvBQkZ9571tLZ5ngxBNXuJna6nw,1.0,1.0,2021-05-25,,0.01,USD,0.01,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,1.0,1.0,gnzkVqxzKlIwoxE76MDvsPLNvBdX9mCgdQJ4Z,ins_130242
agw9VDqwvNI5GMK6gER1sz4jnNykQViZK3eKN,1.5,2.11,2021-05-25,,2.11,USD,1.0,KDwjlXj1Rqt58dVvmzRguxJybmyQL8FgeWWAy,,,,gnzkVqxzKlIwoxE76MDvsPLNvBdX9mCgdQJ4Z,ins_130242
agw9VDqwvNI5GMK6gER1sz4jnNykQViZK3eKN,10.0,10.42,2021-05-25,,20.84,USD,2.0,NDVQrXQoqzt5v3bAe8qRt4A7mK7wvZCLEBBJk,,,,gnzkVqxzKlIwoxE76MDvsPLNvBdX9mCgdQJ4Z,ins_130242
dWq8Vbzqv7hvBQkZ9571tLZ5ngxBNXuJna6nw,0.01,0.011,2021-05-25,,110.0,USD,10000.0,8E4L9XLl6MudjEpwPAAgivmdZRdBPJuvMPlPb,,,,gnzkVqxzKlIwoxE76MDvsPLNvBdX9mCgdQJ4Z,ins_130242
agw9VDqwvNI5GMK6gER1sz4jnNykQViZK3eKN,120.03,39358.09375,2021-05-25,,115.57268,USD,0.00293644,9EWp9Xpqk1ua6DyXQb89ikMARWA6eyUzAbPMg,,,,gnzkVqxzKlIwoxE76MDvsPLNvBdX9mCgdQJ4Z,ins_130242
dWq8Vbzqv7hvBQkZ9571tLZ5ngxBNXuJna6nw,40.0,42.15,2021-05-25,,210.75,USD,5.0,abJamDazkgfvBkVGgnnLUWXoxnomp5up8llg4,,7.0,66.0,gnzkVqxzKlIwoxE76MDvsPLNvBdX9mCgdQJ4Z,ins_130242
agw9VDqwvNI5GMK6gER1sz4jnNykQViZK3eKN,16.0,20.0,2021-05-25,,430.0,USD,21.5,lngLy3Le7vflLnAzKqwZs19l6bl8P5H1jG9Zz,,,,gnzkVqxzKlIwoxE76MDvsPLNvBdX9mCgdQJ4Z,ins_130242
agw9VDqwvNI5GMK6gER1sz4jnNykQViZK3eKN,23.0,27.0,2021-05-25,,636.309,USD,23.567,JDdP7XPMklt5vwPmDN45t3KAoWAPmjtpaW7DP,,,,gnzkVqxzKlIwoxE76MDvsPLNvBdX9mCgdQJ4Z,ins_130242
agw9VDqwvNI5GMK6gER1sz4jnNykQViZK3eKN,948.08,94.808,2021-05-25,,948.08,USD,10.0,QDQ13y1Ezxt51QbDb6A8cjk9EK978our9NaAM,,,,gnzkVqxzKlIwoxE76MDvsPLNvBdX9mCgdQJ4Z,ins_130242
agw9VDqwvNI5GMK6gER1sz4jnNykQViZK3eKN,15.0,13.73,2021-05-25,,1373.6865,USD,100.05,nnmo8doZ4lfKNEDe3mPJipLGkaGw3jfPrpxoN,,,,gnzkVqxzKlIwoxE76MDvsPLNvBdX9mCgdQJ4Z,ins_130242
agw9VDqwvNI5GMK6gER1sz4jnNykQViZK3eKN,22.0,24.5,2021-05-25,,1855.875,USD,75.75,MD9eKXeplrt5yKRlzLqXiavwb6wrdxUb3wdnM,,,,gnzkVqxzKlIwoxE76MDvsPLNvBdX9mCgdQJ4Z,ins_130242
agw9VDqwvNI5GMK6gER1sz4jnNykQViZK3eKN,30.0,34.73,2021-05-25,,7397.49,USD,213.0,eW4jmnjd6AtjxXVrjmj6SX1dNEdZp3Cy8RnRQ,,,,gnzkVqxzKlIwoxE76MDvsPLNvBdX9mCgdQJ4Z,ins_130242
agw9VDqwvNI5GMK6gER1sz4jnNykQViZK3eKN,1.0,1.0,2021-05-25,,12345.67,USD,12345.67,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,,,gnzkVqxzKlIwoxE76MDvsPLNvBdX9mCgdQJ4Z,ins_130242
APNWkB3DyZUdklayxplat7J4MkMeeWS9oWwjm,1.0,1.0,2021-05-25,,0.01,USD,0.01,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,1.0,1.0,LklwNqZdxrS1zGLyxNGLT1B94LwDJ8fPzPWWX,ins_130242
GMZ6xNPrKgs74deXn1deTPlV9L9ooAF6nW9BL,1.5,2.11,2021-05-25,,2.11,USD,1.0,KDwjlXj1Rqt58dVvmzRguxJybmyQL8FgeWWAy,,,,LklwNqZdxrS1zGLyxNGLT1B94LwDJ8fPzPWWX,ins_130242
GMZ6xNPrKgs74deXn1deTPlV9L9ooAF6nW9BL,10.0,10.42,2021-05-25,,20.84,USD,2.0,NDVQrXQoqzt5v3bAe8qRt4A7mK7wvZCLEBBJk,,,,LklwNqZdxrS1zGLyxNGLT1B94LwDJ8fPzPWWX,ins_130242
APNWkB3DyZUdklayxplat7J4MkMeeWS9oWwjm,0.01,0.011,2021-05-25,,110.0,USD,10000.0,8E4L9XLl6MudjEpwPAAgivmdZRdBPJuvMPlPb,,,,LklwNqZdxrS1zGLyxNGLT1B94LwDJ8fPzPWWX,ins_130242
GMZ6xNPrKgs74deXn1deTPlV9L9ooAF6nW9BL,120.03,39358.09375,2021-05-25,,115.57268,USD,0.00293644,9EWp9Xpqk1ua6DyXQb89ikMARWA6eyUzAbPMg,,,,LklwNqZdxrS1zGLyxNGLT1B94LwDJ8fPzPWWX,ins_130242
APNWkB3DyZUdklayxplat7J4MkMeeWS9oWwjm,40.0,42.15,2021-05-25,,210.75,USD,5.0,abJamDazkgfvBkVGgnnLUWXoxnomp5up8llg4,,7.0,66.0,LklwNqZdxrS1zGLyxNGLT1B94LwDJ8fPzPWWX,ins_130242
GMZ6xNPrKgs74deXn1deTPlV9L9ooAF6nW9BL,16.0,20.0,2021-05-25,,430.0,USD,21.5,lngLy3Le7vflLnAzKqwZs19l6bl8P5H1jG9Zz,,,,LklwNqZdxrS1zGLyxNGLT1B94LwDJ8fPzPWWX,ins_130242
GMZ6xNPrKgs74deXn1deTPlV9L9ooAF6nW9BL,23.0,27.0,2021-05-25,,636.309,USD,23.567,JDdP7XPMklt5vwPmDN45t3KAoWAPmjtpaW7DP,,,,LklwNqZdxrS1zGLyxNGLT1B94LwDJ8fPzPWWX,ins_130242
GMZ6xNPrKgs74deXn1deTPlV9L9ooAF6nW9BL,948.08,94.808,2021-05-25,,948.08,USD,10.0,QDQ13y1Ezxt51QbDb6A8cjk9EK978our9NaAM,,,,LklwNqZdxrS1zGLyxNGLT1B94LwDJ8fPzPWWX,ins_130242
GMZ6xNPrKgs74deXn1deTPlV9L9ooAF6nW9BL,15.0,13.73,2021-05-25,,1373.6865,USD,100.05,nnmo8doZ4lfKNEDe3mPJipLGkaGw3jfPrpxoN,,,,LklwNqZdxrS1zGLyxNGLT1B94LwDJ8fPzPWWX,ins_130242
GMZ6xNPrKgs74deXn1deTPlV9L9ooAF6nW9BL,22.0,24.5,2021-05-25,,1855.875,USD,75.75,MD9eKXeplrt5yKRlzLqXiavwb6wrdxUb3wdnM,,,,LklwNqZdxrS1zGLyxNGLT1B94LwDJ8fPzPWWX,ins_130242
GMZ6xNPrKgs74deXn1deTPlV9L9ooAF6nW9BL,30.0,34.73,2021-05-25,,7397.49,USD,213.0,eW4jmnjd6AtjxXVrjmj6SX1dNEdZp3Cy8RnRQ,,,,LklwNqZdxrS1zGLyxNGLT1B94LwDJ8fPzPWWX,ins_130242
GMZ6xNPrKgs74deXn1deTPlV9L9ooAF6nW9BL,1.0,1.0,2021-05-25,,12345.67,USD,12345.67,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,,,LklwNqZdxrS1zGLyxNGLT1B94LwDJ8fPzPWWX,ins_130242
XvKljk5aKMcz9A4P5nPau84WpqnXmeibl9bw5,1.0,1.0,2021-05-25,,0.01,USD,0.01,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,1.0,1.0,Vvk8NK5xkQc1QAd6zx63HQnen5geazCW64DGg,ins_129756
DAy3dQ5MyWU9qWm7gB7oIg6wKjnPmbU3p73Kv,1.5,2.11,2021-05-25,,2.11,USD,1.0,KDwjlXj1Rqt58dVvmzRguxJybmyQL8FgeWWAy,,,,Vvk8NK5xkQc1QAd6zx63HQnen5geazCW64DGg,ins_129756
DAy3dQ5MyWU9qWm7gB7oIg6wKjnPmbU3p73Kv,10.0,10.42,2021-05-25,,20.84,USD,2.0,NDVQrXQoqzt5v3bAe8qRt4A7mK7wvZCLEBBJk,,,,Vvk8NK5xkQc1QAd6zx63HQnen5geazCW64DGg,ins_129756
XvKljk5aKMcz9A4P5nPau84WpqnXmeibl9bw5,0.01,0.011,2021-05-25,,110.0,USD,10000.0,8E4L9XLl6MudjEpwPAAgivmdZRdBPJuvMPlPb,,,,Vvk8NK5xkQc1QAd6zx63HQnen5geazCW64DGg,ins_129756
DAy3dQ5MyWU9qWm7gB7oIg6wKjnPmbU3p73Kv,120.03,39358.09375,2021-05-25,,115.57268,USD,0.00293644,9EWp9Xpqk1ua6DyXQb89ikMARWA6eyUzAbPMg,,,,Vvk8NK5xkQc1QAd6zx63HQnen5geazCW64DGg,ins_129756
XvKljk5aKMcz9A4P5nPau84WpqnXmeibl9bw5,40.0,42.15,2021-05-25,,210.75,USD,5.0,abJamDazkgfvBkVGgnnLUWXoxnomp5up8llg4,,7.0,66.0,Vvk8NK5xkQc1QAd6zx63HQnen5geazCW64DGg,ins_129756
DAy3dQ5MyWU9qWm7gB7oIg6wKjnPmbU3p73Kv,16.0,20.0,2021-05-25,,430.0,USD,21.5,lngLy3Le7vflLnAzKqwZs19l6bl8P5H1jG9Zz,,,,Vvk8NK5xkQc1QAd6zx63HQnen5geazCW64DGg,ins_129756
DAy3dQ5MyWU9qWm7gB7oIg6wKjnPmbU3p73Kv,23.0,27.0,2021-05-25,,636.309,USD,23.567,JDdP7XPMklt5vwPmDN45t3KAoWAPmjtpaW7DP,,,,Vvk8NK5xkQc1QAd6zx63HQnen5geazCW64DGg,ins_129756
DAy3dQ5MyWU9qWm7gB7oIg6wKjnPmbU3p73Kv,948.08,94.808,2021-05-25,,948.08,USD,10.0,QDQ13y1Ezxt51QbDb6A8cjk9EK978our9NaAM,,,,Vvk8NK5xkQc1QAd6zx63HQnen5geazCW64DGg,ins_129756
DAy3dQ5MyWU9qWm7gB7oIg6wKjnPmbU3p73Kv,15.0,13.73,2021-05-25,,1373.6865,USD,100.05,nnmo8doZ4lfKNEDe3mPJipLGkaGw3jfPrpxoN,,,,Vvk8NK5xkQc1QAd6zx63HQnen5geazCW64DGg,ins_129756
DAy3dQ5MyWU9qWm7gB7oIg6wKjnPmbU3p73Kv,22.0,24.5,2021-05-25,,1855.875,USD,75.75,MD9eKXeplrt5yKRlzLqXiavwb6wrdxUb3wdnM,,,,Vvk8NK5xkQc1QAd6zx63HQnen5geazCW64DGg,ins_129756
DAy3dQ5MyWU9qWm7gB7oIg6wKjnPmbU3p73Kv,30.0,34.73,2021-05-25,,7397.49,USD,213.0,eW4jmnjd6AtjxXVrjmj6SX1dNEdZp3Cy8RnRQ,,,,Vvk8NK5xkQc1QAd6zx63HQnen5geazCW64DGg,ins_129756
DAy3dQ5MyWU9qWm7gB7oIg6wKjnPmbU3p73Kv,1.0,1.0,2021-05-25,,12345.67,USD,12345.67,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,,,Vvk8NK5xkQc1QAd6zx63HQnen5geazCW64DGg,ins_129756
xyApaLwyk6fzMXrqaDmNswRv8Wynvjc6MZjRn,1.0,1.0,2021-05-25,,0.01,USD,0.01,d6ePmbPxgWCWmMVv66q9iPV94n91vMtov5Are,,1.0,1.0,15bvzr357AfoM7GgyxQphxM5GJo8rxi5V6QM1,ins_129756
dBxqoeaB7Rfl5kA6XBv1HLb7NwqG7eFJyqKxJ,1.5,2.11,2021-05-25,,2.11,USD,1.0,KDwjlXj1Rqt58dVvmzRguxJybmyQL8FgeWWAy,,,,15bvzr357AfoM7GgyxQphxM5GJo8rxi5V6QM1,ins_129756
dBxqoeaB7Rfl5kA6XBv1HLb7NwqG7eFJyqKxJ,10.0,10.42,2021-05-25,,20.84,USD,2.0,NDVQrXQoqzt5v3bAe8qRt4A7mK7wvZCLEBBJk,,,,15bvzr357AfoM7GgyxQphxM5GJo8rxi5V6QM1,ins_129756
xyApaLwyk6fzMXrqaDmNswRv8Wynvjc6MZjRn,0.01,0.011,2021-05-25,,110.0,USD,10000.0,8E4L9XLl6MudjEpwPAAgivmdZRdBPJuvMPlPb,,,,15bvzr357AfoM7GgyxQphxM5GJo8rxi5V6QM1,ins_129756
dBxqoeaB7Rfl5kA6XBv1HLb7NwqG7eFJyqKxJ,120.03,39358.09375,2021-05-25,,115.57268,USD,0.00293644,9EWp9Xpqk1ua6DyXQb89ikMARWA6eyUzAbPMg,,,,15bvzr357AfoM7GgyxQphxM5GJo8rxi5V6QM1,ins_129756
xyApaLwyk6fzMXrqaDmNswRv8Wynvjc6MZjRn,40.0,42.15,2021-05-25,,210.75,USD,5.0,abJamDazkgfvBkVGgnnLUWXoxnomp5up8llg4,,7.0,66.0,15bvzr357AfoM7GgyxQphxM5GJo8rxi5V6QM1,ins_129756
dBxqoeaB7Rfl5kA6XBv1HLb7NwqG7eFJyqKxJ,16.0,20.0,2021-05-25,,430.0,USD,21.5,lngLy3Le7vflLnAzKqwZs19l6bl8P5H1jG9Zz,,,,15bvzr357AfoM7GgyxQphxM5GJo8rxi5V6QM1,ins_129756
dBxqoeaB7Rfl5kA6XBv1HLb7NwqG7eFJyqKxJ,23.0,27.0,2021-05-25,,636.309,USD,23.567,JDdP7XPMklt5vwPmDN45t3KAoWAPmjtpaW7DP,,,,15bvzr357AfoM7GgyxQphxM5GJo8rxi5V6QM1,ins_129756
dBxqoeaB7Rfl5kA6XBv1HLb7NwqG7eFJyqKxJ,948.08,94.808,2021-05-25,,948.08,USD,10.0,QDQ13y1Ezxt51QbDb6A8cjk9EK978our9NaAM,,,,15bvzr357AfoM7GgyxQphxM5GJo8rxi5V6QM1,ins_129756
dBxqoeaB7Rfl5kA6XBv1HLb7NwqG7eFJyqKxJ,15.0,13.73,2021-05-25,,1373.6865,USD,100.05,nnmo8doZ4lfKNEDe3mPJipLGkaGw3jfPrpxoN,,,,15bvzr357AfoM7GgyxQphxM5GJo8rxi5V6QM1,ins_129756
dBxqoeaB7Rfl5kA6XBv1HLb7NwqG7eFJyqKxJ,22.0,24.5,2021-05-25,,1855.875,USD,75.75,MD9eKXeplrt5yKRlzLqXiavwb6wrdxUb3wdnM,,,,15bvzr357AfoM7GgyxQphxM5GJo8rxi5V6QM1,ins_129756
